,dz,overlap,types,nx,ny,status
Bi2eobdZfTEzoE2ths2l,0.1,False,circle-shoe,112.0,112.0,test
FizGllst0Xa9CEP6gYGF,0.1,False,shoe-ring,112.0,112.0,train
X2IaQwGEl2vSmKT3v5yN,0.1,False,shoe,112.0,112.0,val
xArydh8MGViMHv2cRyf1,0.1,False,ring-ring-polygon-rectangle,112.0,112.0,train
7lc3jzhHqS6tlLR2X6Zp,0.1,False,rectangle-square-ellipse-square,112.0,112.0,train
VLiQESGxNahEGJmVArpv,0.1,False,circle,112.0,112.0,train
sJiTG93WjfCSeJR6dsRO,0.1,False,circle-polygon-rectangle-ring,112.0,112.0,train
s2KFktvYnmjgqEjJa2oZ,0.1,False,ellipse-polygon,112.0,112.0,train
1Lnvu4VMa9GR9nQBdGPM,0.1,False,square-circle-circle-shoe,112.0,112.0,train
fMq8PyKoqItHRtdZqr6B,0.1,False,ring-ring-ring-polygon,112.0,112.0,train
9aCmuZtWEFtXL2WDLSdv,0.1,False,square-rectangle,112.0,112.0,train
ogCwe6ba9Q5n6OaCh4UF,0.1,False,square-shoe,112.0,112.0,train
VlIl3jTmUZEOCvoHF5MC,0.1,False,ellipse-polygon,112.0,112.0,train
NVYBCQxmwdQFMM611JT3,0.1,False,polygon-ring-ellipse-circle,112.0,112.0,train
hnRD2IEna4l2JmGc1ZNC,0.1,False,rectangle-shoe-square,112.0,112.0,val
IHFdTcukAfbaOemw48AD,0.1,False,shoe-circle,112.0,112.0,train
rKBYI8IXzYRprOWpQGvo,0.1,False,ellipse-ellipse,112.0,112.0,train
vXjVqRSyxZqG5BZg4FTM,0.1,False,circle-ring-square-shoe,112.0,112.0,train
IsCbtxPqCZQkzogdGR5R,0.1,False,polygon-circle-ring-circle,112.0,112.0,test
tKVQQToQiiDZ2766StVB,0.1,False,circle-square,112.0,112.0,test
IhVlb8KhoMFarIRcVzNW,0.1,False,ellipse,112.0,112.0,test
sYfSbusFiAdByuhU5ETo,0.1,False,square-rectangle-polygon-ring,112.0,112.0,train
MzESMC6BrC8hrUL4lfcW,0.1,False,rectangle,112.0,112.0,test
aE4JJhXHjsht1LgO0JPi,0.1,False,shoe-circle-square-rectangle,112.0,112.0,train
mbgHficPnOP3pqBsZHqr,0.1,False,ellipse,112.0,112.0,train
sCQaqTwQ1HShxcemCuoA,0.1,False,ring-polygon,112.0,112.0,train
G3L0fVEpkBCAFONNRZaC,0.1,False,rectangle,112.0,112.0,train
GfAQpbwpVjgTLFOdzbHV,0.1,False,ring-shoe-square,112.0,112.0,train
Cz2psdAPSy8NmXCBCNAi,0.1,False,square-polygon-rectangle-circle,112.0,112.0,train
jh1MJciRVkWysFf6Cfkm,0.1,False,rectangle-square-polygon,112.0,112.0,val
3Q7nHc4nawUR0ynuojag,0.1,False,polygon-rectangle-ellipse,112.0,112.0,test
Rt4te2tMsmkFZMOPh249,0.1,False,ellipse-ring-rectangle-polygon,112.0,112.0,train
RIS201vrXYKcHpdErr9w,0.1,False,square-polygon-rectangle,112.0,112.0,test
K5GhQmzig3Smg84NoK5w,0.1,False,polygon-square-rectangle,112.0,112.0,test
MRvb48pGSVMT2tJoU2KN,0.1,False,rectangle-ring-polygon,112.0,112.0,test
UWeFUYuW0z1clAHmOP45,0.1,False,square-circle,112.0,112.0,val
4gjqO6KUX5fQoMtlXfcB,0.1,False,circle-circle-rectangle-rectangle,112.0,112.0,val
goaXo59IVPbzIwWW1Wnv,0.1,False,ring-ring-ring-square,112.0,112.0,train
ab11DKSVwHpTBj3GDU4C,0.1,False,ellipse,112.0,112.0,val
FIrUQmqwIE50jRJzADWC,0.1,False,ring,112.0,112.0,test
1pZ5tvichE7pdWdX3ymG,0.1,False,ring-ring-ellipse,112.0,112.0,test
2F9k9605k2EDdF2Q41BQ,0.1,False,shoe-ellipse,112.0,112.0,val
xee23LkFzvhvSdpM34J0,0.1,False,ellipse-ellipse-ellipse-rectangle,112.0,112.0,val
zHQ9C9R8quJCERlhZaIf,0.1,False,shoe,112.0,112.0,train
WxxQIfN4ZEKQ7bXQvifY,0.1,False,polygon-rectangle-ring-ring,112.0,112.0,train
7592bZMPOyGf6GqTyckA,0.1,False,circle,112.0,112.0,train
pgMTHUIrmiuHQsoqoEfZ,0.1,False,circle,112.0,112.0,train
WCg6c88ACyUu901khHT3,0.1,False,square,112.0,112.0,test
xhiyu7XtQeutWL8MIHFj,0.1,False,ring-polygon,112.0,112.0,val
f0MIshtTfPnaj8w1s5XC,0.1,False,polygon,112.0,112.0,train
8dU6F5FDhYJ8e3uv5BJa,0.1,False,rectangle,112.0,112.0,train
mgc6PYeDZCY8YOihGEmW,0.1,False,circle-ring-ellipse,112.0,112.0,train
IgjQvR9qiXiUlAvzUZoO,0.1,False,polygon-ellipse-square,112.0,112.0,train
L3oJPzGBVQPHMmxVqkaN,0.1,False,circle-ellipse,112.0,112.0,train
Hui8540x0ccC53jYSchx,0.1,False,square-rectangle,112.0,112.0,train
3X8gxZqutpBXKdyz4kvx,0.1,False,ellipse-rectangle,112.0,112.0,test
higHUGFxwi1e4JMlzLuh,0.1,False,circle-ring-ellipse,112.0,112.0,train
wF9VH7TBbf090Ay95KDN,0.1,False,shoe,112.0,112.0,val
16Wvn3Cr7HqkLy2ANemW,0.1,False,polygon-rectangle-ring-ring,112.0,112.0,train
0AMA2ViDZb1DrTK9RarY,0.1,False,shoe-shoe-shoe,112.0,112.0,test
eSQQ2pn9bsmtJN4dw9yF,0.1,False,polygon,112.0,112.0,train
ZK0pVZQgI8QF3Ro6wNRG,0.1,False,circle-ring-rectangle,112.0,112.0,train
7rLNL9s9MfnOncjIHatF,0.1,False,ellipse-circle,112.0,112.0,train
Hoc4qQB39NDNF9muJosa,0.1,False,square-circle,112.0,112.0,train
LPoybCuyN3oos5zNtLwR,0.1,False,ring-shoe,112.0,112.0,train
QWMSmFkA3irzSrSIpzMa,0.1,False,ellipse-circle-polygon,112.0,112.0,train
pLkqVvnCQ8i0lH4Qqftk,0.1,False,ring-ring-ring,112.0,112.0,train
KfLbkEwlmniJTXLim4m4,0.1,False,ellipse-shoe-polygon-circle,112.0,112.0,train
g1SYlmTPkQsA7o4RUMBY,0.1,False,ellipse-shoe-square-square,112.0,112.0,train
rYNi8s1IwIDWyaxIvrTn,0.1,False,square-ring-square-circle,112.0,112.0,train
EHJ6zwje2nWyteP80ZTJ,0.1,False,rectangle-circle-shoe-ring,112.0,112.0,train
nyho6QCBhxPqfhWHxb9O,0.1,False,ring-ellipse,112.0,112.0,train
rkqe0zR14PCy3fs3PF5e,0.1,False,square-square-rectangle-ring,112.0,112.0,val
facVqKm8MQnZtBJ7w6K0,0.1,False,shoe-shoe,112.0,112.0,train
6VWuDECavy3RzEszcBLL,0.1,False,shoe,112.0,112.0,train
iO6edENDsFKq6S1IAP5c,0.1,False,ellipse-rectangle,112.0,112.0,train
wUNaTwyyQlu3CfmyQVRl,0.1,False,ring,112.0,112.0,train
09pMOiT6H8Ft8iFvS3qS,0.1,False,square-rectangle,112.0,112.0,train
5kKLK3BGqlr16sc3lzWn,0.1,False,square-ellipse,112.0,112.0,val
wH7wMSJ6Fqo1981CxZrZ,0.1,False,rectangle,112.0,112.0,val
NGQQXoP7oyqvg9Dx8gXz,0.1,False,ring,112.0,112.0,train
gnqi6SyYY5J5p1HGenb3,0.1,False,square-ring-rectangle-rectangle,112.0,112.0,train
gl0lTYIFqB8feHxv4NIn,0.1,False,shoe-shoe-ellipse,112.0,112.0,train
RvCogxMgBNtaRA8nC1Ly,0.1,False,square-ring,112.0,112.0,train
EkY6gIpMq3CWsbOj7SNl,0.1,False,square-circle,112.0,112.0,train
1UaVjiFRGEB4k7LdRchL,0.1,False,ring-ellipse-square,112.0,112.0,train
3fQmTnTetFsqsLAvTgj3,0.1,False,circle-polygon,112.0,112.0,train
1n30OdHu7n1VeGQjcwCb,0.1,False,ellipse,112.0,112.0,train
Ao1cddGK3vzZY6hVpBg3,0.1,False,shoe-ellipse-square-shoe,112.0,112.0,train
OnPJOXfAQzqBTdX2NyDF,0.1,False,ring,112.0,112.0,test
4xElAGIztDraX7BAVN7G,0.1,False,ellipse-square-shoe,112.0,112.0,test
KiIDhVwX688VBbriOEwA,0.1,False,ellipse-square,112.0,112.0,test
RczZ16S0Ro4tT54DtEJy,0.1,False,shoe-circle,112.0,112.0,train
uP7xbyTAg4E3V5JsUAkH,0.1,False,ellipse-polygon-ring-rectangle,112.0,112.0,test
GQ8A0w6ljpDjbVWC0Gul,0.1,False,square-ellipse,112.0,112.0,train
jXZ9Okl62tHlRBcgx2K8,0.1,False,ellipse-polygon,112.0,112.0,train
uZhqdaJWFRxm5MlYX4nu,0.1,False,rectangle-ellipse,112.0,112.0,train
SF5XihdM3TagbbiFrKTi,0.1,False,shoe,112.0,112.0,train
DDkOLojVbgmakOiKmit6,0.1,False,rectangle,112.0,112.0,train
u5Vw9tDIhY7RIm1KqJT7,0.1,False,circle-rectangle-ring,112.0,112.0,train
vamXcQp9IqcqHCPO1pjx,0.1,False,ellipse,112.0,112.0,val
fqs17cKgarnen7lZqBmI,0.1,False,ellipse,112.0,112.0,train
6rQ5HPuJ190cvM2t7Lqj,0.1,False,shoe-shoe-polygon,112.0,112.0,val
m2ZKUYjzA4i2zhnl95Z0,0.1,False,ellipse,112.0,112.0,train
5jsnZmqtqxPpMD5yWfOL,0.1,False,ring,112.0,112.0,val
pw7YyVgUgB6uYvCOInPz,0.1,False,ellipse-ring-shoe,112.0,112.0,train
RvzeJh3HlBRviylVEGay,0.1,False,square-ellipse,112.0,112.0,test
Y9c1054PMLVeTtudOguj,0.1,False,shoe-ellipse-square-shoe,112.0,112.0,test
Q7NRM31hhy5CsfmBZUfO,0.1,False,ellipse-square-circle-polygon,112.0,112.0,train
zUztKQGPtB320b6m7FeD,0.1,False,rectangle-ring,112.0,112.0,val
URJpUKpG3dtOCDYpaciH,0.1,False,ellipse,112.0,112.0,test
KdEeYLCpd6eSY1J5Ti95,0.1,False,square-ellipse-polygon,112.0,112.0,train
HxW3vxl7Bnq1o50v4lZy,0.1,False,ring-ellipse-circle-shoe,112.0,112.0,train
3AT5qoHiUWYzTE5VFSUk,0.1,False,ring-rectangle,112.0,112.0,train
NKdQ6oxAnsQFmi9po4IZ,0.1,False,circle-shoe,112.0,112.0,test
xS75FDbh5pgfRB5sStdV,0.1,False,shoe-polygon-ellipse,112.0,112.0,test
D7c6TtVgaTvJt9M6n1la,0.1,False,circle-ellipse-ring,112.0,112.0,val
CjlQSxpiZSvuTdKtKJkY,0.1,False,ellipse-square-circle-ellipse,112.0,112.0,train
6CwUsbpdfH3cAcLVmwjR,0.1,False,shoe-shoe,112.0,112.0,test
pMWEPPWfdjxjUcG7x1va,0.1,False,ellipse,112.0,112.0,test
fu7PXVQPQl93OLR3SBy8,0.1,False,ellipse-square,112.0,112.0,val
XzngBDiPaodzMvAsa4Q9,0.1,False,square,112.0,112.0,test
GsCKbAzwslkoomnBMP2J,0.1,False,ring,112.0,112.0,train
MWNVjl6s9EssuYe3Mqld,0.1,False,polygon-ellipse-ellipse-ellipse,112.0,112.0,train
0EjzL3SSth9Sx0Ddf1bF,0.1,False,ring-circle,112.0,112.0,train
Oz99IYiNwLA3d9ZMmpp1,0.1,False,square,112.0,112.0,test
mDtnNLFhki2JzS65FbB3,0.1,False,polygon-ellipse-ring-ellipse,112.0,112.0,val
8N8Sl4aN2gcCzGoW89ba,0.1,False,circle,112.0,112.0,test
Nj5plAWMPIYIqLACFQzf,0.1,False,polygon-ring-circle,112.0,112.0,train
8Mgt8s8tFFpU6ivJoxwR,0.1,False,rectangle-ellipse-circle,112.0,112.0,test
sWspjlNYsE1T52RdfDeh,0.1,False,rectangle,112.0,112.0,train
XN8nzo5FOuUQtUqWMOYR,0.1,False,ring-ellipse,112.0,112.0,train
PwxtLxbWI3r8uGixESQ8,0.1,False,rectangle,112.0,112.0,train
vyf6QHAT0498WJgVfIbj,0.1,False,ellipse-square-polygon-rectangle,112.0,112.0,val
NqgJMMFdxBDpLdpXPhMH,0.1,False,rectangle-ellipse-ellipse-rectangle,112.0,112.0,train
Utd4d5i43yR9VVMMq90Q,0.1,False,ellipse,112.0,112.0,test
jkALAxy9w59nHhaZUcCr,0.1,False,circle,112.0,112.0,train
4lsn2QIh3qNnpo47TuN0,0.1,False,ellipse-rectangle,112.0,112.0,train
cVf8f5cBCGt6LD4dwZ0c,0.1,False,square-ellipse-ring-circle,112.0,112.0,train
hOEjQDjLRS68KoJmE0hx,0.1,False,shoe-circle-shoe,112.0,112.0,train
ExrtAFqKlArAQqCGVhau,0.1,False,polygon,112.0,112.0,train
EVwV07TIitCaiyhdnpFv,0.1,False,polygon-ring-rectangle,112.0,112.0,train
YZpivjPGiyyNrbJSbAkf,0.1,False,polygon-rectangle-circle,112.0,112.0,val
aJncvQpm1A3oyHYe2UKu,0.1,False,ring-ellipse,112.0,112.0,val
bumURLGpsrShLzEmny6C,0.1,False,ellipse-ellipse-circle,112.0,112.0,train
g02ecIdRJcDpCwzH2ymT,0.1,False,shoe-shoe-square-square,112.0,112.0,val
Lo9fAPwivnN4cJwausRR,0.1,False,rectangle-circle-ring-rectangle,112.0,112.0,test
iJoOe6lO2bjYF2sJSFiE,0.1,False,circle,112.0,112.0,train
INs7N0xaEyTvchIA4BEY,0.1,False,rectangle-circle,112.0,112.0,val
tPqwYzuRj1GxbpxrBhTF,0.1,False,ring-ellipse,112.0,112.0,train
WiqGAROOdT5KJGJpXPWZ,0.1,False,square,112.0,112.0,train
Leg8q9imfMmKaWfU6OZt,0.1,False,rectangle,112.0,112.0,train
n71nOayAxlUKBHQQFybe,0.1,False,ellipse,112.0,112.0,train
vEYqC5WI34l2jOx62PXw,0.1,False,polygon,112.0,112.0,train
tOVA4F3lys6wIm3dIA8g,0.1,False,square-circle-shoe,112.0,112.0,train
IhAt1gsoIUWNak5xmQbB,0.1,False,rectangle,112.0,112.0,train
3S0ciH7AGzIu1oEPbws3,0.1,False,ellipse-ellipse,112.0,112.0,test
Zd2Fnj3yeqtTk1Wlw6gg,0.1,False,square-square-ring-ring,112.0,112.0,train
32fg6eIAyjd9PS5ioIpg,0.1,False,circle-ring,112.0,112.0,train
FY3BI8dIyLQdjLqaNcQj,0.1,False,polygon-ring,112.0,112.0,train
5L0gjga5pgd9puan38ec,0.1,False,polygon-square-ring,112.0,112.0,train
x27cOa5vd65qzMYA0znY,0.1,False,rectangle-shoe,112.0,112.0,test
6cUvVPhXuSmzDYpS4al9,0.1,False,shoe-square-polygon,112.0,112.0,train
kVqYQtCo9guPFnghHU4t,0.1,False,polygon-rectangle,112.0,112.0,train
gcodA2Ied4Egt5rQcG2M,0.1,False,circle,112.0,112.0,test
7Swbkv0BBbimywvQE26Q,0.1,False,ring-rectangle-circle-ellipse,112.0,112.0,train
vYT2q01rkRetu3DjFi17,0.1,False,ring-ring-circle,112.0,112.0,train
7xPmoBFmCC7ooz1XU45L,0.1,False,rectangle,112.0,112.0,train
QAUqAtf0EtQDe4jYtBhh,0.1,False,rectangle-ring-square,112.0,112.0,train
ws3scw5B27486ZOVdN6g,0.1,False,shoe-shoe-shoe,112.0,112.0,test
E50G8lqn5LOPVzzURdUp,0.1,False,rectangle-square-shoe-shoe,112.0,112.0,test
CH5InhA7vVOp3OF1tqIb,0.1,False,polygon-ellipse,112.0,112.0,train
x7BDMIFhk16iIBlq03BU,0.1,False,ellipse,112.0,112.0,train
sNbzKFymQR62tjonVscN,0.1,False,rectangle-square,112.0,112.0,train
3kFJm3q0HVkY1mQxqrD7,0.1,False,circle-ring-square-ring,112.0,112.0,train
I1G1PTOsFkxUqM43p2s1,0.1,False,shoe-rectangle-rectangle-polygon,112.0,112.0,train
guzZHnKFBle8rOqJQYSM,0.1,False,ring-ring-shoe,112.0,112.0,test
wIHgDva5XYqmOKT7tofn,0.1,False,polygon-square,112.0,112.0,test
KDblNP9X3GAIPJLF6XBJ,0.1,False,circle-ellipse-square-rectangle,112.0,112.0,train
A5wj5w9vKX6gziPHCpcE,0.1,False,ring,112.0,112.0,train
KzBsxD5H4dyW3uODqmOU,0.1,False,ellipse-ellipse-square-ellipse,112.0,112.0,train
347wXfn6HKndeHua4Tpt,0.1,False,rectangle-circle,112.0,112.0,train
6dk0uJW1chqd07sPqTF2,0.1,False,shoe-ring,112.0,112.0,train
Gh5XHSb6FTjNKG7RpKJU,0.1,False,rectangle-ring-polygon,112.0,112.0,test
VrDsSO8HjG2Q8cGIBphS,0.1,False,shoe-rectangle-square,112.0,112.0,val
CTFNFyG0R6WPul0uHMVH,0.1,False,shoe-ellipse-polygon-square,112.0,112.0,train
OQVAbk3pD6sJ8fmTogKf,0.1,False,ellipse-ellipse-rectangle-circle,112.0,112.0,train
g4quRNtuGoOLCORmdocY,0.1,False,shoe-circle,112.0,112.0,train
y10Ck47n6DRPvqH3TebT,0.1,False,circle-shoe-ring,112.0,112.0,train
bOeXyMVW5j5AvkWt8jRZ,0.1,False,rectangle-rectangle-square,112.0,112.0,train
TDRbSUasFXS5PVjIyIXq,0.1,False,square-polygon-polygon,112.0,112.0,train
s6VDeM3Pu6At1AYuzRw5,0.1,False,ring-ring-rectangle-rectangle,112.0,112.0,train
jOdm3l3hv4Qdimmpo9fW,0.1,False,circle-polygon-polygon-polygon,112.0,112.0,val
IKAL0Z3X1DAfXPhKdABU,0.1,False,shoe-shoe-shoe-ellipse,112.0,112.0,val
iFQmgXhoKd2weE9oTb5Y,0.1,False,shoe,112.0,112.0,train
I07JSFf37DpcfbxsSLvZ,0.1,False,polygon-rectangle-square-square,112.0,112.0,train
wFBZ88yihK547F6aNa61,0.1,False,ring-rectangle-shoe-polygon,112.0,112.0,val
zJPBlMcfWKvAjDTbjZej,0.1,False,circle-rectangle,112.0,112.0,train
EvPMC4xCCLarZDQI3QUg,0.1,False,rectangle,112.0,112.0,train
UbXcGEDJRV5q4Wq6o6SG,0.1,False,rectangle-square-shoe,112.0,112.0,train
mnokyRNr1osgNgUcQ3sG,0.1,False,polygon,112.0,112.0,train
UmKEKQZZ2qZUGcnMbgbR,0.1,False,rectangle-polygon,112.0,112.0,test
ehFjrNhdOrk7cOnsr50c,0.1,False,square,112.0,112.0,train
lrDQ54A3Fxukg5AVG63x,0.1,False,shoe,112.0,112.0,test
VCdE0GPWX4shiuWbrTJm,0.1,False,circle-square,112.0,112.0,val
1C0c5PwiLFTHXF3EB4js,0.1,False,ring-circle-rectangle-shoe,112.0,112.0,test
a8qU34NWGog2LDhYomj8,0.1,False,polygon-circle,112.0,112.0,train
0SSiX3O1yDhMDVYFAJOx,0.1,False,ring-shoe,112.0,112.0,train
NL9ZrmiCIDliE6foj1fx,0.1,False,rectangle-polygon-square-polygon,112.0,112.0,test
XLRz4VFrnj0dDzMU9EDl,0.1,False,ring-circle-square-square,112.0,112.0,train
2WVuQQnWIaV1g0syY4ed,0.1,False,shoe-ellipse-square,112.0,112.0,train
5z7ZHMZt6kpCT0J2uzPl,0.1,False,ring-shoe-ellipse-circle,112.0,112.0,train
bVOjYTqYXm2QaALjjnfA,0.1,False,polygon-circle-ring,112.0,112.0,train
mZThg2CisTechl2gAweV,0.1,False,circle,112.0,112.0,train
gXdB1P0yTtGxXcC5t16M,0.1,False,circle-ellipse,112.0,112.0,train
tviyhRnkZKDAEvM7kQRq,0.1,False,rectangle-polygon-shoe-ellipse,112.0,112.0,test
hQUQmPyrhaSrYPnaWlm5,0.1,False,polygon,112.0,112.0,train
qYJlOdQZz2abTT3NUDpJ,0.1,False,ring-shoe-polygon,112.0,112.0,train
7jQcnv22M2r4gR60vDqT,0.1,False,polygon-rectangle,112.0,112.0,train
SkOawpVXT29LRZW2DNKw,0.1,False,polygon-polygon-shoe-square,112.0,112.0,train
GyKguwFAbOBIvoZvBWsC,0.1,False,rectangle-ellipse,112.0,112.0,val
N51IzbNqWCYQS5fW3C9d,0.1,False,rectangle,112.0,112.0,test
TCHmnzFeP8kGAv0M8Xhu,0.1,False,ring-polygon-ellipse,112.0,112.0,train
BVTngNeydcQ1DyPhbgXO,0.1,False,square-circle,112.0,112.0,train
xuqQ5G598mw63uLMcgRP,0.1,False,ring,112.0,112.0,val
gmSM7vsH00n7GaFeqUOA,0.1,False,polygon-polygon-circle-polygon,112.0,112.0,test
GyGJSMNc7Dv6cyFBTVSB,0.1,False,polygon-square-circle,112.0,112.0,val
zvP2klgbxO4E6QlImZpX,0.1,False,rectangle-ellipse-rectangle-shoe,112.0,112.0,train
SF5BVbEHlwge3i5mSrbm,0.1,False,square-circle-circle-ring,112.0,112.0,test
j8LRLKm0Vwdk15ICcbx0,0.1,False,circle-ellipse,112.0,112.0,train
QkSrHMYkANQA9WNx3Ajm,0.1,False,rectangle-ring-circle,112.0,112.0,train
5i84EjEYlB9V5TI8hDmX,0.1,False,rectangle-polygon-polygon-rectangle,112.0,112.0,test
n1gY4HJoatiBWAM2k2G2,0.1,False,square-ring-ellipse,112.0,112.0,train
ZG6pfnNnrh2kgu0Xl0JB,0.1,False,square-polygon-rectangle-rectangle,112.0,112.0,val
B7T6ftduPY4VkOnm1ekR,0.1,False,ring-polygon,112.0,112.0,train
qers00Qfnyj9waWQ13Vi,0.1,False,circle-circle,112.0,112.0,train
Ft42bdrmY4UMWG0y2zum,0.1,False,rectangle,112.0,112.0,train
TMAwnSjCQyS0oNFol7Bu,0.1,False,shoe,112.0,112.0,train
xLVS3AXgM9oshr0HXfzu,0.1,False,square,112.0,112.0,train
229Ky4ZSVbX3Xj5Q2FeL,0.1,False,ring-square-ellipse,112.0,112.0,train
a8WHTDeKkFul0euGRTxj,0.1,False,polygon-circle-ring,112.0,112.0,train
tmIKq5VpvDGoECrrbeTm,0.1,False,square-shoe-rectangle,112.0,112.0,train
GAayxPD667NaYef5sR0F,0.1,False,rectangle,112.0,112.0,train
iOicXnWOa5B9hsC8FJEN,0.1,False,ring-polygon,112.0,112.0,val
yCY9Y40wNxOLq2btWxY3,0.1,False,polygon,112.0,112.0,val
Jtux4P2qCaXRi0kRrSQO,0.1,False,polygon-ring-square-circle,112.0,112.0,train
pDdOFXgz8ph3cxGPeFKD,0.1,False,ring-rectangle-rectangle,112.0,112.0,train
RI0RF6VDIQtrlmRfvfW9,0.1,False,rectangle-ellipse-ring-rectangle,112.0,112.0,test
Wj7LMnjZW2GT6TMqSDtL,0.1,False,circle-polygon,112.0,112.0,train
0me2OM6bWDjTzkax6z2w,0.1,False,square,112.0,112.0,test
aPsiGg1dHGoC0QxNBhEN,0.1,False,polygon-circle,112.0,112.0,train
8rYLPPWv6deVaLKId4dj,0.1,False,rectangle-ring,112.0,112.0,train
17IOcVQ2C8WbLeiHs70H,0.1,False,ellipse,112.0,112.0,test
PqCj1pbPkWVPu34Ir1Gr,0.1,False,ellipse-rectangle-ring,112.0,112.0,train
SdG9bEfdeWsQac1Se8Cy,0.1,False,square-ellipse-rectangle-rectangle,112.0,112.0,train
1yAGqbkgTte52CHpIW5D,0.1,False,square,112.0,112.0,train
ncrHSa78YZI85IWBDSUI,0.1,False,polygon-square,112.0,112.0,train
PfzoKhQnUT2NvF8NX6ph,0.1,False,circle,112.0,112.0,train
eiTrrrT9GbfZPeE3G8GW,0.1,False,rectangle,112.0,112.0,train
c7fYJ0mgceigEJIZNrdS,0.1,False,polygon-ellipse-rectangle-ellipse,112.0,112.0,test
B0kHdoM0nqLHqUnUPmEO,0.1,False,ellipse,112.0,112.0,train
FrTHVKPHlrG35DjHb3le,0.1,False,ring-ring,112.0,112.0,val
eKfJy5l1oSLmEE4lLGsv,0.1,False,polygon-ellipse-rectangle-square,112.0,112.0,test
fM49FoqWSfz3tWpCHbHU,0.1,False,shoe-circle-square,112.0,112.0,train
qKJTa24k3kdWZAsBtTo9,0.1,False,ring,112.0,112.0,train
kqVDL53uoOMWRhzZrce8,0.1,False,rectangle-rectangle-rectangle-ring,112.0,112.0,test
xbAoAGZDEWiFtLuNU8el,0.1,False,rectangle,112.0,112.0,train
hfSviNCUZvEgb5xTwV8k,0.1,False,circle-ring,112.0,112.0,train
JOEflXDUMZHDfwgsaeOL,0.1,False,circle-rectangle-shoe,112.0,112.0,val
vI4pDt69gWPo0FaJcgkp,0.1,False,rectangle-shoe-circle-ring,112.0,112.0,test
xXf4kkR6Cmkr8I4KpQ9E,0.1,False,ellipse-polygon-shoe-ellipse,112.0,112.0,train
n1mzwqhlzeNYftyE6QFg,0.1,False,rectangle-square-ring-ellipse,112.0,112.0,val
ZWvEKlSYs4tQVUgv8Ksv,0.1,False,polygon,112.0,112.0,val
jyLvUSOW4VfKZAjKxMNF,0.1,False,ring,112.0,112.0,test
iwv1lCk8GetKDZnwmB2a,0.1,False,ellipse-square-polygon-square,112.0,112.0,test
3aZhK6ksd5MXdvDlbMCU,0.1,False,polygon,112.0,112.0,train
MROao8f8F6N8dwDv0isO,0.1,False,ellipse-ellipse,112.0,112.0,train
ZAkDOQ0W9NaTMgiBHr0q,0.1,False,square-circle,112.0,112.0,val
8dNuC7q6KMjoyiOIGXul,0.1,False,square-ellipse,112.0,112.0,train
RBG1XI0i59oHxXJNBTa5,0.1,False,square-shoe-ellipse-polygon,112.0,112.0,test
5awhDNu7jcrctVM4sphM,0.1,False,ring-rectangle,112.0,112.0,train
QxCJvSG9GKdLbqK329Z7,0.1,False,ring-circle-circle-rectangle,112.0,112.0,test
vb6YhwigUlHWdbpUArpK,0.1,False,shoe-ring-square,112.0,112.0,train
ucUMMjmXz3CnYg8tyC8W,0.1,False,shoe-polygon-rectangle-square,112.0,112.0,train
Nu4SfNw8ycnfFoiuwe5k,0.1,False,shoe,112.0,112.0,train
1pBaVys5vokZAEU3O1eg,0.1,False,square,112.0,112.0,test
gKU3Uop2jMM9OusEdVVc,0.1,False,circle-ring-square-ring,112.0,112.0,train
xtqp4taPJZoHbeosNezn,0.1,False,ring,112.0,112.0,train
xmzvkJLaQyD28BLNjzAT,0.1,False,ellipse,112.0,112.0,train
bRNlFkx1vOuwVHhO5m3H,0.1,False,ellipse-polygon-circle,112.0,112.0,val
DZ7sUR9BtsX0xXjjFqOv,0.1,False,ellipse,112.0,112.0,train
UKfAsJzyw4XS0UqKNndy,0.1,False,square-ring-rectangle-circle,112.0,112.0,train
KZMxMZrUauvO3LMXRpYO,0.1,False,ellipse-circle-square-ring,112.0,112.0,train
Lc41wN14Q6QtnpXlIl81,0.1,False,shoe-rectangle,112.0,112.0,train
f3K6YwbNYa2C12meDzKc,0.1,False,square-circle-circle,112.0,112.0,train
opdIy13L2ZWtXLNUuhNB,0.1,False,square,112.0,112.0,train
pEIkJ1MKeHZemtoAXzVW,0.1,False,square-polygon,112.0,112.0,val
Y7wZU4L66cuZgSaDtQr4,0.1,False,square-ellipse-polygon-shoe,112.0,112.0,val
xZwDPTreHEcLUguJmMWd,0.1,False,shoe-ring-ellipse-polygon,112.0,112.0,val
gNNdkEixPZjGXa5FD7lS,0.1,False,circle-ellipse-polygon-rectangle,112.0,112.0,train
qrY3cN76xiIGlNtGxdL8,0.1,False,ring,112.0,112.0,train
m9nlrodNOG76S2T5mO97,0.1,False,polygon,112.0,112.0,val
tNkuoVN5DmZy2M8nwyIF,0.1,False,shoe-ring,112.0,112.0,train
PC6UKFxRNV5VhaxGWnUG,0.1,False,ring-circle-square,112.0,112.0,train
tiygNsDd9DA9YID7BeTG,0.1,False,polygon-rectangle-ring,112.0,112.0,train
tD9DZKlViIBJVC3vbhPj,0.1,False,square-ellipse-shoe,112.0,112.0,train
9vHolWRZGdIIziEfNNYA,0.1,False,square,112.0,112.0,test
JE3iRNE3KlepPXCl0enO,0.1,False,rectangle,112.0,112.0,train
AaWb0RlccciUDSMgIoNr,0.1,False,circle-rectangle-rectangle,112.0,112.0,train
