,dz,overlap,types,nx,ny
HK4s4nOepsVXMOVK6nQb,0.1,False,polygon,112.0,112.0
jyoqjY3uwDCkXvJXGP3J,0.1,False,circle-circle-circle-square,112.0,112.0
Csv5WLWmuuzyW9WHI4aK,0.1,False,polygon-ellipse-rectangle-square,112.0,112.0
hxgm3EVCKNdWPZ6wa7EE,0.1,False,ellipse-ellipse-ring,112.0,112.0
d0reZ7MA9kF7qKW05eWh,0.1,False,polygon-polygon-rectangle,112.0,112.0
GQ8R0Iy5Byt1E8qcHOVl,0.1,False,square,112.0,112.0
hlFn1wiqergr3DEfLuG7,0.1,False,circle-polygon,112.0,112.0
B0gzxtFZV4k83EFXB9N0,0.1,False,rectangle-square-polygon,112.0,112.0
gIPHXFYNeccAhZZoBSvO,0.1,False,shoe-circle-ring-polygon,112.0,112.0
u5km0mtIaGlKEpuUi1xG,0.1,False,circle-square-polygon-square,112.0,112.0
65Dr0CfrLeHBxK1YvaUE,0.1,False,circle,112.0,112.0
KE0vdg8VaI5crS07rVHZ,0.1,False,square-rectangle,112.0,112.0
LBA6CQF6cbjhUb9bW1tO,0.1,False,square,112.0,112.0
o1cWHOdYrPJVqbxQ8Om9,0.1,False,ring-rectangle-shoe,112.0,112.0
PVAC2PbK5cnwWDvRraxs,0.1,False,ring-ellipse,112.0,112.0
HZG1t77ILG8qooeRQHs0,0.1,False,circle-circle-polygon,112.0,112.0
HxW3vxl7Bnq1o50v4lZy,0.1,False,ring-ellipse-circle-shoe,112.0,112.0
AGgjeL6KGpPpTRsOS7aI,0.1,False,shoe-ring-polygon,112.0,112.0
jYuaxIXEk7HJ1DWpBWjy,0.1,False,polygon-ring,112.0,112.0
qDooXYibQKudna8iT5uJ,0.1,False,polygon-polygon,112.0,112.0
WDdRiRGzmIzMxYoi6T5R,0.1,False,shoe,112.0,112.0
rDm1zFuOewfIDeunRBNa,0.1,False,ring,112.0,112.0
W0RL3qDsvCVGyT1LUnqT,0.1,False,ellipse-square-rectangle,112.0,112.0
YtGPDyBjZT58YsX74xB2,0.1,False,ring,112.0,112.0
ZjwH4OCnEX0aoCxa78Gj,0.1,False,rectangle-shoe-ellipse-circle,112.0,112.0
3Y1xihPzVSZ69m1eIIq0,0.1,False,shoe-square-ellipse,112.0,112.0
csML7ywxj5OnbcT0AwwQ,0.1,False,shoe-square,112.0,112.0
MdAOHe3CTHMQYYnv4VQL,0.1,False,ring-ring-ellipse-square,112.0,112.0
6kMyyvtAg7BRfuGyrm5Q,0.1,False,shoe-ring-rectangle,112.0,112.0
dLpqRlG4lW6TS8HThk3B,0.1,False,ring-ring,112.0,112.0
3OPipgBKW24cN1om1T2g,0.1,False,rectangle,112.0,112.0
HQeN02nNcm8QyPSXLjf8,0.1,False,square-polygon,112.0,112.0
MstlRuarDV5PAQytHw8x,0.1,False,ellipse-circle-polygon-ring,112.0,112.0
hJ5p1oRVldc9sqOOrsTn,0.1,False,polygon,112.0,112.0
klopMZ2WoOfAKPQBOu5H,0.1,False,circle-circle-circle,112.0,112.0
A7HHw5lYKW70WcpeXoXa,0.1,False,ring-rectangle,112.0,112.0
3Eg85lgE4JU8cb0S9fry,0.1,False,ring-shoe,112.0,112.0
mPulZUdF33AELAHBAerQ,0.1,False,polygon-ellipse-polygon-polygon,112.0,112.0
GLjLqipcirk7YQYIglPq,0.1,False,polygon-circle-shoe-polygon,112.0,112.0
jjHjwZSj19KKFxYXloVh,0.1,False,circle-rectangle,112.0,112.0
mfc9KOHjz53fX2fsLocP,0.1,False,square-shoe-rectangle,112.0,112.0
HIcESDoBiRGVIdLGG2up,0.1,False,ring-rectangle,112.0,112.0
vgEZkwz4ulR4WLpKeeJX,0.1,False,shoe,112.0,112.0
RZgzPG0K6zJxTXaSAfVB,0.1,False,shoe-polygon,112.0,112.0
54Zw99jhMDISf1nbXq0o,0.1,False,polygon-ring,112.0,112.0
jjEGCpTUOTLNdAMcPDDP,0.1,False,polygon-polygon-square-shoe,112.0,112.0
RJyjT0aLpqQl7gEdF9jA,0.1,False,polygon-square,112.0,112.0
jcnEGbJCg4wub8O37Bxs,0.1,False,circle-polygon,112.0,112.0
uFfWNJvymShuOJtVfL9k,0.1,False,rectangle-ellipse-ring-rectangle,112.0,112.0
6hfUAPgjr5aYptfc39Fz,0.1,False,shoe-ring-polygon,112.0,112.0
sJ6DwbgbQgMNPjR8rs1Q,0.1,False,circle-shoe,112.0,112.0
FWPHl6kdl1SOwMezTGIW,0.1,False,polygon,112.0,112.0
tKefHLCHqXduEo4QtWsN,0.1,False,shoe-circle,112.0,112.0
9nsDKM52awXZaE22WlcW,0.1,False,polygon-rectangle-ellipse-polygon,112.0,112.0
F6lY5hkV3ND6ftCUJcw6,0.1,False,ellipse-square-rectangle-shoe,112.0,112.0
qjRgO85AcslVU16Y7GdO,0.1,False,rectangle-shoe-circle-circle,112.0,112.0
y9oQfK6XM6AR7Crjadk3,0.1,False,circle-shoe,112.0,112.0
GNvQrgtt8omDRd1EjR4c,0.1,False,polygon,112.0,112.0
oXP4SdbhVeNUssWvuYWE,0.1,False,rectangle,112.0,112.0
G7Ra1zd7LFwjozjwQvZp,0.1,False,ring-circle,112.0,112.0
fFQKv6xJRpqA4rK9JA5K,0.1,False,polygon-ring,112.0,112.0
O4FvzqO6QOidRlQJskop,0.1,False,polygon-square,112.0,112.0
avzAypjgPDNKhRKzH6XH,0.1,False,ellipse-ellipse-shoe,112.0,112.0
NB6QHUbiFS349Nr6Rb9b,0.1,False,ring-ellipse-square,112.0,112.0
B5FEQieWnZeMHTj4uw7g,0.1,False,square,112.0,112.0
MlS0JN5Lvg2Z3q8nwab7,0.1,False,rectangle-square-circle,112.0,112.0
MjBUvK33aesDqe81oeG8,0.1,False,polygon,112.0,112.0
UCqniVltIK1UYEAVjbvf,0.1,False,ring,112.0,112.0
VLDaBJEcmLPqy8RN4Y2T,0.1,False,rectangle-rectangle-square-square,112.0,112.0
Fq4fvGz8HQ98EB7IeB1v,0.1,False,shoe-shoe-polygon,112.0,112.0
2ctLyJCVh3pEubHYJZpL,0.1,False,ellipse-square,112.0,112.0
UnH9elh7ZxE9GxyjB4QF,0.1,False,rectangle-ellipse-ellipse,112.0,112.0
69ZJjelHPTBMe9Qf9Oak,0.1,False,shoe-ellipse-square-shoe,112.0,112.0
LNcRlckx4kuIgX5j7gUG,0.1,False,ellipse-square-circle,112.0,112.0
lggqrG7Li7CCO2rUoj9y,0.1,False,shoe-square,112.0,112.0
EIK3ANZ3s1D3Y7C4VK1K,0.1,False,square,112.0,112.0
bH2jfXA0hjLBFNNcTBdL,0.1,False,ellipse,112.0,112.0
F5NDH82rJk8ZkZdCxDhw,0.1,False,ring,112.0,112.0
QQjsmSV0ck2mgeE9hlpT,0.1,False,shoe-rectangle-ring-square,112.0,112.0
2bVcTItmIcvAnACv7LhF,0.1,False,ring,112.0,112.0
ANAzi8SHuXIQ49aQI9Lq,0.1,False,circle,112.0,112.0
xW3IKRwMpsVFS91A0NoQ,0.1,False,shoe-square-square-shoe,112.0,112.0
05DQFB7negjDnjz8BO5r,0.1,False,shoe-rectangle-circle-rectangle,112.0,112.0
YjijyNHZQaBw7toemhoq,0.1,False,circle-shoe-ring,112.0,112.0
AFrAC07GAtJDzy1ibLA3,0.1,False,polygon-shoe,112.0,112.0
DrRxo9SpwOjP4URefFuC,0.1,False,rectangle,112.0,112.0
VtkerVPDnWjuqMavgwcX,0.1,False,ellipse-polygon,112.0,112.0
SOFYO25hwsSOiCo48TIU,0.1,False,rectangle-ellipse-ellipse-polygon,112.0,112.0
DhXj5ecQiRxfJfR2Cmgj,0.1,False,shoe-shoe-shoe,112.0,112.0
ipoJImOrrPlEriz4yN8E,0.1,False,rectangle-shoe-polygon-square,112.0,112.0
5wx44RnXrKba2wh1mD17,0.1,False,rectangle-rectangle-polygon-circle,112.0,112.0
uKfRnuu7K5NQT6ZaA0pw,0.1,False,polygon-polygon-shoe-circle,112.0,112.0
R5tBT4tq5WfWIGrvegE8,0.1,False,ring-square-circle-circle,112.0,112.0
AgPcDfGoRtSR5YDYqCbw,0.1,False,circle,112.0,112.0
Ek6HzfpAYP6fcDbuLjNd,0.1,False,ellipse-circle,112.0,112.0
qvGn7dXEUnlSaFYuXB74,0.1,False,square-circle,112.0,112.0
VIPsJ0A5bRGdz3STct1l,0.1,False,ellipse-rectangle-ellipse-ring,112.0,112.0
I54WEsBRkwDrNHWGsW7L,0.1,False,rectangle-shoe-rectangle-shoe,112.0,112.0
lRS136YiAavM3aNwEpvO,0.1,False,shoe-rectangle-polygon,112.0,112.0
aROsJrETq3EnIg4TQb24,0.1,False,polygon-ring,112.0,112.0
1QoIVg4Pmcmj7Icyp71A,0.1,False,square-shoe-polygon-ring,112.0,112.0
5RLqIbS3PnjBkxxZBd8j,0.1,False,circle-shoe,112.0,112.0
qy6Tc9nrJymA8iyoZde5,0.1,False,rectangle-rectangle-polygon-circle,112.0,112.0
Gek1376slHe2IytIG3bj,0.1,False,ring-ellipse-polygon,112.0,112.0
9LaFJORAaXcYoRTihyTm,0.1,False,square-shoe-ring-circle,112.0,112.0
vAAx6hwA77Jlmr3oH92j,0.1,False,square-shoe-circle-rectangle,112.0,112.0
otTl3HoAkEJmOYBWzmjn,0.1,False,shoe-ellipse-square-shoe,112.0,112.0
ws49NcTOjmdzzsPf2xJ6,0.1,False,ellipse-ring-square,112.0,112.0
uGhGs5z1yjlEf78gU8Vl,0.1,False,circle,112.0,112.0
9IGoavKRK3VYjcva0M2w,0.1,False,shoe,112.0,112.0
MXWHWY86c6Bcv9TNKsmr,0.1,False,ellipse-ring,112.0,112.0
cq1DyVyLl4jDvrkKHRkw,0.1,False,polygon-rectangle-polygon,112.0,112.0
RHKdfKcIF0A7kupyX7c9,0.1,False,polygon-square-circle,112.0,112.0
2ch43G839EjolMr94Igb,0.1,False,shoe-polygon,112.0,112.0
SYCinqZwc5p0vSL1wNYi,0.1,False,ellipse-square-ellipse-circle,112.0,112.0
cSsuFd49tfSneNCRqZOb,0.1,False,rectangle-circle-shoe,112.0,112.0
bZ4kQ9RmX2yZqdZAjaRj,0.1,False,polygon,112.0,112.0
HSVeeqTjmyGfIzoFfVEr,0.1,False,rectangle-square,112.0,112.0
8LNYcVXqw7j7yWhwKJcw,0.1,False,ellipse-ring-shoe,112.0,112.0
gQvd0oeEEy0mGMFTPRns,0.1,False,circle-ring-shoe,112.0,112.0
31exXE5MJkVWtazuodun,0.1,False,square,112.0,112.0
vD7aDd1wkjSZCqwbFe4x,0.1,False,ring-polygon-square,112.0,112.0
b4qYRtmhZZTMOXpEejPa,0.1,False,rectangle-ellipse-ring-square,112.0,112.0
l9rzhkB1Co18FraQO6o2,0.1,False,rectangle-circle-polygon,112.0,112.0
6JnkWgCivE4PPyZVOJie,0.1,False,square-circle-ellipse,112.0,112.0
Df74kvITqeDItJRPN89C,0.1,False,polygon-circle-rectangle,112.0,112.0
HTGeCKiHsrYBz0sVlzRq,0.1,False,rectangle-polygon-ring-polygon,112.0,112.0
ttnN4KKWnPA27LifeG1k,0.1,False,rectangle-shoe,112.0,112.0
sZoWRdWj1Whpj6qcXOjN,0.1,False,square,112.0,112.0
MlBPqelE9NOGdvlH6fGF,0.1,False,circle,112.0,112.0
8NXALbTxRgltKHvmfHLH,0.1,False,circle-square,112.0,112.0
ajgIj11wfEThnriMfZrI,0.1,False,ellipse-rectangle,112.0,112.0
oQWklgGWcWZp2USx9uEN,0.1,False,rectangle-circle-circle,112.0,112.0
h6k23tsCfMrKBN9NG31l,0.1,False,ring-shoe-polygon-ring,112.0,112.0
XG7oBPRqIpZH7mJCnbyg,0.1,False,circle-polygon,112.0,112.0
FuxwOKUlSd1ayZSvR8Ap,0.1,False,polygon,112.0,112.0
EMNboOrVaG9wnp9USmPU,0.1,False,ellipse-ring,112.0,112.0
M1ILwuyks810sCc35Wcp,0.1,False,square-circle-circle,112.0,112.0
M1lkMSuyJHkE6EmiOGWA,0.1,False,ring-ring,112.0,112.0
e91xeLyrfzCjPnxMuQBk,0.1,False,shoe-ring,112.0,112.0
bjW7sUy93Hic8MpAw9fH,0.1,False,polygon-square-square-rectangle,112.0,112.0
amsJUmtbKKBqNUjDZr4r,0.1,False,ring-ring-rectangle,112.0,112.0
YUYUZVAwyl1u12kNZSar,0.1,False,square-ring,112.0,112.0
QGmbcB2TmRnbOXJs8TEe,0.1,False,rectangle-circle,112.0,112.0
HyvkMf29r7rNrWQjRBm8,0.1,False,rectangle,112.0,112.0
Wg8lXtfkjPmdSZgCq9bk,0.1,False,circle-square-square-circle,112.0,112.0
QP2v2AwMfuZP8g3hCZvg,0.1,False,ring-rectangle-ellipse-polygon,112.0,112.0
nuW0i6ZNf26eDZucmIyI,0.1,False,circle-rectangle,112.0,112.0
AD3lQDckWSRR0Nyn4m4I,0.1,False,shoe,112.0,112.0
xmzvkJLaQyD28BLNjzAT,0.1,False,ellipse,112.0,112.0
NpChMKEXoNbot5aTmNjp,0.1,False,polygon,112.0,112.0
Aq8apy6RvfE9OyJWRs5c,0.1,False,square-square,112.0,112.0
csMw2WvppzsIlf3F6Spy,0.1,False,rectangle,112.0,112.0
ZMhJEXKoMeQnQcp3rTmT,0.1,False,rectangle-shoe-ring-circle,112.0,112.0
vYacDj8zObmjZu57sdMi,0.1,False,ring,112.0,112.0
uBzf4AFTLfdxKUZ1F2mw,0.1,False,square,112.0,112.0
L0zxT2DOuOkegVtDVxzH,0.1,False,circle-ring,112.0,112.0
xZoBRLKPnbpU8uRE5545,0.1,False,square-circle,112.0,112.0
vHueFtsrvYPggakovbdc,0.1,False,ring-polygon-square-rectangle,112.0,112.0
zJ14GujxfupUXV2MMMYC,0.1,False,shoe-circle-rectangle-polygon,112.0,112.0
w372dagkMHSgdz8tqsOh,0.1,False,ring-circle-circle,112.0,112.0
K3l3hemi4RKDyfrQPPDP,0.1,False,square-rectangle-ellipse-ellipse,112.0,112.0
lpYb6MqkLhGUKrBykiwZ,0.1,False,circle-square-ellipse-ring,112.0,112.0
tRpgQIdLhIrIBXEu1Z6P,0.1,False,shoe-square-polygon-shoe,112.0,112.0
2ey4e07jWpcmuHj3vXrI,0.1,False,square,112.0,112.0
iHxgo6wwCmE455AqwZTZ,0.1,False,square-shoe-polygon,112.0,112.0
d6msY6bYlDv5zY8OweFS,0.1,False,ring-square,112.0,112.0
u7FOhdPTyQKZRWbdPwkU,0.1,False,shoe-ring,112.0,112.0
09pMOiT6H8Ft8iFvS3qS,0.1,False,square-rectangle,112.0,112.0
eHOW4WI4sZlHiSlKqYqo,0.1,False,circle,112.0,112.0
N7u6mOmEdnZjz0i3yKTv,0.1,False,polygon,112.0,112.0
rUuBOG2tF5DBSRDPxgfy,0.1,False,shoe-circle,112.0,112.0
ULANbSfPI4JOYCrmaMfv,0.1,False,square,112.0,112.0
pxQ1pDoJQKISqCZjlXFw,0.1,False,rectangle-polygon,112.0,112.0
CW7gsEUdRAGWyya6Xn6d,0.1,False,polygon-square,112.0,112.0
emELUmulm8QHCjL9d6Z8,0.1,False,polygon-polygon,112.0,112.0
bEQAYFo2CB9JYzEfWeNO,0.1,False,square-ring-polygon,112.0,112.0
P0JrY5HM37wOW7DDCtcd,0.1,False,polygon-ring-square-ellipse,112.0,112.0
9w12P8KCWmz6fUwq802H,0.1,False,polygon-ellipse-circle,112.0,112.0
O9HlmRewXzgY3tXepZ1C,0.1,False,rectangle-ellipse,112.0,112.0
S08E9xMwDOtV2nDu4Vbn,0.1,False,circle-shoe,112.0,112.0
4yQGKpMsNylTfMW9Umof,0.1,False,square-ring-square-rectangle,112.0,112.0
pozpmkxeQysdJAjpWO1U,0.1,False,ellipse,112.0,112.0
oudlfZyYoupcGR9dei0f,0.1,False,square,112.0,112.0
XqrdCONCBuvEDdpGz6fj,0.1,False,ellipse-ellipse-ring,112.0,112.0
XaRb12Mr3rekOq8kIRuy,0.1,False,circle-square,112.0,112.0
edKnmYNPKnqHFWWw7mxU,0.1,False,circle,112.0,112.0
o3QvcY28J9ejn6odOlv1,0.1,False,rectangle-ring,112.0,112.0
peSLA9DeOx032SGXXWvl,0.1,False,circle-circle-shoe,112.0,112.0
rlKnPFrQXJ24pH7pvBnt,0.1,False,square,112.0,112.0
IFc5czrTlX7RDIDqLSbG,0.1,False,rectangle-rectangle,112.0,112.0
pZ8vpQCdhfNjzqILW3cg,0.1,False,shoe-square-shoe,112.0,112.0
rikpJGaxL4CbM5HgNs3m,0.1,False,square-shoe,112.0,112.0
KOAITwcQ7hKmpUvVLdHu,0.1,False,rectangle-ellipse-ellipse,112.0,112.0
cRDUvls39v48rJNeeTgS,0.1,False,ring-rectangle-ring-ring,112.0,112.0
Ial9R4drnhMQ4OTUlV19,0.1,False,circle-square-ring-ellipse,112.0,112.0
PZTjejmUcVaOCcG3Ewjd,0.1,False,circle-polygon-square,112.0,112.0
e7zps8DR1HjVYVRYGttx,0.1,False,ring-circle,112.0,112.0
8qCjYklM8YyjPJDdsF8v,0.1,False,square-ellipse-rectangle-shoe,112.0,112.0
X7w3pVdMTPh9mr4IyE4K,0.1,False,ring-ellipse,112.0,112.0
oFvabt8Aki0Yz3d27scL,0.1,False,ring-rectangle,112.0,112.0
3b1pvUgeRedq8twiARwI,0.1,False,polygon-polygon-polygon-circle,112.0,112.0
jyOlMhJhMuNP3ovMFTY3,0.1,False,circle-polygon-ellipse,112.0,112.0
Qsp9FISIpncOCRHtkzZB,0.1,False,circle-circle,112.0,112.0
Jw47v9DN7jpjnZ6IwLX9,0.1,False,ellipse-square-polygon,112.0,112.0
RKy6u8NkzPFFNtLW6YmO,0.1,False,rectangle-ring-square-polygon,112.0,112.0
Wu3wCvFJImU3kkhlFLiZ,0.1,False,polygon-ellipse,112.0,112.0
Q3n9Fys9tybcBVawBVRv,0.1,False,polygon-ellipse-polygon-square,112.0,112.0
NtQwFaAaiIg4obfB2IaR,0.1,False,shoe-ring-shoe-square,112.0,112.0
YdV33VVASWYf1anJJfyQ,0.1,False,circle-ring-rectangle-shoe,112.0,112.0
EbCvL0rsrkc4Ohrbn6Xe,0.1,False,rectangle-circle,112.0,112.0
vdoGM6uAOTh4UtNmBvE8,0.1,False,circle-square-ring-ring,112.0,112.0
BO5wrTPpSUhOrvhCByei,0.1,False,square-circle-ellipse-shoe,112.0,112.0
EeKpGaHxybBGfdWHNbpO,0.1,False,circle,112.0,112.0
WJ9nFFwoG9PiQIBKHXGb,0.1,False,ellipse-shoe-shoe-polygon,112.0,112.0
p7KkROZYElCoHKqJ040a,0.1,False,rectangle,112.0,112.0
BcyWPA6bejUSy0CKR8br,0.1,False,polygon-ring-circle-ellipse,112.0,112.0
Q8EwglT6stTUQgakVXmr,0.1,False,rectangle-square,112.0,112.0
rc8Zw3BkimpaPiyKNpuQ,0.1,False,ring-shoe-square,112.0,112.0
F4shv4f9yjEVEHTS73c2,0.1,False,shoe-polygon-shoe-ellipse,112.0,112.0
2sckMMIzz0RPqQZ31Fys,0.1,False,shoe-circle-circle-circle,112.0,112.0
PiRZYjYDTYRNeXJ2Vi9j,0.1,False,rectangle,112.0,112.0
yLlkC43KTXENlUMoTWfv,0.1,False,polygon-square-shoe-polygon,112.0,112.0
9zyBgMwdS5c8LoYo0Jiy,0.1,False,polygon,112.0,112.0
Zjq4ucdHLAoMo8rkZOfR,0.1,False,ring,112.0,112.0
LSLKVH1NhY4aohVjyzn4,0.1,False,ring,112.0,112.0
bL0e0vDJsrwWlwiyEam7,0.1,False,square-shoe,112.0,112.0
NNU3wL8NRBW3T4SEjQPC,0.1,False,rectangle,112.0,112.0
Eg1f62oxuqPLB8XCycVM,0.1,False,ring-rectangle-square-ellipse,112.0,112.0
UTp9CVOsRtSotEpktWKd,0.1,False,square,112.0,112.0
ZafNqI14pA668Y1aVB5j,0.1,False,ellipse-circle-circle,112.0,112.0
zOf4bMKUWIjjOYDUCpnq,0.1,False,circle-rectangle-ellipse-shoe,112.0,112.0
uZhqdaJWFRxm5MlYX4nu,0.1,False,rectangle-ellipse,112.0,112.0
vn5aiddhjzvxdddt0W0j,0.1,False,rectangle-rectangle-ellipse-ring,112.0,112.0
38OLIvE98qIt9xYz3rXj,0.1,False,polygon-ellipse,112.0,112.0
pX2IU93sf5Z66zo0f9Du,0.1,False,shoe-rectangle,112.0,112.0
SGevieAeFHDpNwspnXHc,0.1,False,polygon-ring,112.0,112.0
O5XvcjkSP4aqa0aBZ5Rh,0.1,False,polygon-square,112.0,112.0
Wg02FUzh3AMh7zj2SdMO,0.1,False,shoe-ellipse-ellipse-ring,112.0,112.0
FKKa3BmhMtrqnKAY9sjc,0.1,False,circle-ellipse-ellipse,112.0,112.0
t6c9Pg7wvfXPyMGUZi64,0.1,False,ring-ring,112.0,112.0
2xdyoDWKnCi5mgH1iD3l,0.1,False,square-polygon,112.0,112.0
xiva3dTf6DhA5fHbfeiz,0.1,False,square-shoe-rectangle,112.0,112.0
uvJvOJ0kmrXbK7feZaxv,0.1,False,circle,112.0,112.0
bDhi2NdiZWz60i7UCEOY,0.1,False,ring-circle-rectangle-ring,112.0,112.0
xSg7u7faXUNozzEiV7C8,0.1,False,circle-shoe-square-ring,112.0,112.0
CGoKoCrkFiLHfPofx8At,0.1,False,shoe-rectangle,112.0,112.0
0Z5mADaWV7sJqHjL2B8y,0.1,False,ellipse,112.0,112.0
OwWEFiq33qp0yWkrEJ48,0.1,False,shoe-rectangle-rectangle-rectangle,112.0,112.0
6bRTfbrhFpumZ11gWWU3,0.1,False,shoe-ellipse,112.0,112.0
kzpVBD05EXL2L3ohMxJt,0.1,False,rectangle-rectangle-ring,112.0,112.0
eTHmMHSrataf01zIiewP,0.1,False,ring,112.0,112.0
6lagpQw1b4Q2lX3oDU64,0.1,False,square-ring-shoe-ring,112.0,112.0
SxhSjvrhv5qDiZfWiN4z,0.1,False,polygon-ellipse-rectangle-shoe,112.0,112.0
Ul9sEh5MYq9seso8c5ED,0.1,False,polygon-polygon,112.0,112.0
dzEfxdrxzS9yP8SfbMcc,0.1,False,ring-square-square-ellipse,112.0,112.0
9PmRlwQOY3BVY0NfGrpO,0.1,False,shoe-square-rectangle-ring,112.0,112.0
TKyaNtaZQ3ADlglDyWjJ,0.1,False,shoe-polygon-ellipse,112.0,112.0
wP6zuy8tcy0Xb0cPlRBd,0.1,False,ring-square-polygon,112.0,112.0
MaKCS8uqssGiOPLKwWC6,0.1,False,ellipse-square,112.0,112.0
INapYYjJcF0ruK5XfCph,0.1,False,circle,112.0,112.0
GNx063SVrZ7twUCxM5Tb,0.1,False,ring-circle-ring,112.0,112.0
zLwBNfoix9q0KQKWX992,0.1,False,polygon-rectangle,112.0,112.0
JRxzWIKj3mbtAYBAGaC8,0.1,False,circle-square-circle,112.0,112.0
jobKV5DJmKDTL0F9dB8d,0.1,False,ring,112.0,112.0
dL3BB7zPUcan0rmD0QG8,0.1,False,circle-shoe,112.0,112.0
TFKHnOncgQkWqb1cADGE,0.1,False,rectangle,112.0,112.0
cXMMuA1bFoLR7FmaXDCb,0.1,False,circle,112.0,112.0
yLkFh7Xx4we7Oe6SpLGp,0.1,False,rectangle,112.0,112.0
oo2BEQDAfS8E94tNvoCB,0.1,False,square-square-polygon,112.0,112.0
SF5XihdM3TagbbiFrKTi,0.1,False,shoe,112.0,112.0
H5g2ySVpPH28O9L9CZtl,0.1,False,ellipse-polygon-ring,112.0,112.0
zWB4bdhLgJDJjMt8vFah,0.1,False,ellipse-polygon-shoe-square,112.0,112.0
Pz8th6ER0DYWA6sifHir,0.1,False,polygon-circle,112.0,112.0
Mvnzu8Spk15JdHVJH0EY,0.1,False,ring,112.0,112.0
xOv8f7QPmBtOencQj9ux,0.1,False,shoe,112.0,112.0
Ln7bXXAnZRjx1qoSdbrM,0.1,False,square,112.0,112.0
PwhI3uJ4dKQteGj5Uh8x,0.1,False,polygon,112.0,112.0
CJXHbYkMAP7CBK3DwI7A,0.1,False,shoe,112.0,112.0
H5qHeSWIcJyVMdaTvuln,0.1,False,polygon-ellipse-ellipse-ring,112.0,112.0
Rm1uoCLxaLeCuZCXPOtI,0.1,False,shoe-square-shoe-circle,112.0,112.0
X0JsrmTo7MUjPNBz0a8D,0.1,False,circle-circle-square-circle,112.0,112.0
fDNhKH3WsGDitK3yOdWW,0.1,False,square,112.0,112.0
0DwVxkCo6RnJAdGqKwj4,0.1,False,circle-ring-polygon-polygon,112.0,112.0
UxwqPhb3TvOlX9sesIPm,0.1,False,shoe,112.0,112.0
Da0Z6izX1leItN7D4MPC,0.1,False,ring-ellipse,112.0,112.0
xPh3pF5ZhfM2Vh6DmhTJ,0.1,False,ellipse-circle,112.0,112.0
O5Ar7k23wIsXNt0UICUx,0.1,False,polygon,112.0,112.0
yAoMUpJOVmkS4kqEN0QK,0.1,False,circle-rectangle,112.0,112.0
dKYRxiCCpBI9ijhnm1nt,0.1,False,ellipse-ring-circle-circle,112.0,112.0
4lcYhpSyGe8nPgF0mzjD,0.1,False,rectangle-rectangle-square-shoe,112.0,112.0
KiIDhVwX688VBbriOEwA,0.1,False,ellipse-square,112.0,112.0
PU9dgTkbWUn2Kz8btVCJ,0.1,False,ellipse-ellipse-ring,112.0,112.0
h4InmqXDE0smgeUNipYv,0.1,False,ellipse-rectangle-circle,112.0,112.0
xX5JRN4MXmlNRrI1IIJx,0.1,False,square,112.0,112.0
DCOnUZEoUJBdW8XuSDGH,0.1,False,ring,112.0,112.0
w9Vs2tOOtbZktvMHokLX,0.1,False,rectangle-circle-circle,112.0,112.0
U8QchteIGJTeDUoNxZPu,0.1,False,rectangle-shoe-ellipse,112.0,112.0
2HXw7vNEeJr0VdnsE7sI,0.1,False,circle-ellipse,112.0,112.0
cHZWnjWvV6axsbyz9eWD,0.1,False,shoe-ellipse,112.0,112.0
gmIMBTlX5mgeZ6zA0zIq,0.1,False,ring-circle-rectangle,112.0,112.0
hEiNTtudKr1mi4ziBu8M,0.1,False,ring-circle,112.0,112.0
0c3dfkwWgs0SOj5zEq0P,0.1,False,ellipse-ring-circle,112.0,112.0
xqA0MXob2b4LMzMUdPVg,0.1,False,polygon,112.0,112.0
jWMmwgFkC6ivbcDLR8ZL,0.1,False,ellipse,112.0,112.0
vukgdjbXl6ukQl8lkABw,0.1,False,circle-ring,112.0,112.0
HWnLZgxSs56Chxzp1M6n,0.1,False,ellipse,112.0,112.0
7APwSsjgy3iHOGqZofFa,0.1,False,square,112.0,112.0
7e84rGJcJBlUsFrc3MSe,0.1,False,shoe-ring,112.0,112.0
hTex0QqRMY54Bja9NzNH,0.1,False,ring-shoe,112.0,112.0
5yfPMwjG9UVj0Ytuse9e,0.1,False,square-ring,112.0,112.0
W927KQhNmVGF7JxMTNcm,0.1,False,shoe-polygon-ellipse,112.0,112.0
jc2qMYghLhh8KYII0J8T,0.1,False,square-polygon,112.0,112.0
j1R19Y1Pvj8zc9UmGUMp,0.1,False,ring-rectangle-ellipse-circle,112.0,112.0
1pn148CNUX01n0zsC2nO,0.1,False,rectangle-circle-shoe,112.0,112.0
9AucYZYZbWkwDsHtDLr1,0.1,False,polygon,112.0,112.0
BP8CNlu5e4O83cTbLHd1,0.1,False,square,112.0,112.0
UGyoeYMqZSdLAqgg6o0d,0.1,False,ellipse-ellipse-ring-rectangle,112.0,112.0
aE4JJhXHjsht1LgO0JPi,0.1,False,shoe-circle-square-rectangle,112.0,112.0
kkpnqYoVj6DL3EMAoLaH,0.1,False,circle,112.0,112.0
q13bkyDigCKBJRTrM3jR,0.1,False,shoe-circle-shoe-ring,112.0,112.0
qFi5lTTWJ5ErBj2O2PLK,0.1,False,circle,112.0,112.0
Iv1XKf7iFATsPeTtrb1F,0.1,False,rectangle-circle-ring-polygon,112.0,112.0
